game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3047462,1162,2,12,Fabien Mercadal,2969,0,2,Olivier Dall'Oglio,Away,1
3047563,417,1,10,Patrick Vieira,40,0,8,Eric Bedouet,Away,1
3047567,2969,2,17,Olivier Dall'Oglio,162,2,19,Thierry Henry,Away,0
3047584,667,0,8,Thierry Laurey,1082,0,2,Christophe Galtier,Away,0
3047590,1416,1,16,Christophe Pélissier,415,0,15,Alain Casanova,Away,1
3047593,40,0,12,Eric Bedouet,2969,0,18,Olivier Dall'Oglio,Away,0
3047609,995,0,12,Vahid Halilhodzic,618,3,6,Jean-Louis Gasset,Away,0
3047611,162,2,18,Thierry Henry,1416,0,19,Christophe Pélissier,Away,1
3047618,1420,0,14,Stéphane Moulin,417,0,7,Patrick Vieira,Away,0
3047651,40,2,9,Eric Bedouet,1420,1,15,Stéphane Moulin,Away,1
3047657,2969,0,16,Olivier Dall'Oglio,273,2,11,Julien Stéphan,Away,0
3047709,417,0,7,Patrick Vieira,667,2,8,Thierry Laurey,Away,0
3047724,1416,1,17,Christophe Pélissier,1082,2,2,Christophe Galtier,Away,0
3047730,1041,2,3,Bruno Génésio,618,1,4,Jean-Louis Gasset,Away,1
3047754,162,2,18,Leonardo Jardim,969,2,5,Michel Der Zakarian,Away,0
3047787,618,0,5,Jean-Louis Gasset,244,2,4,Rudi Garcia,Away,0
3047800,855,0,20,Jocelyn Gourvennec,415,1,15,Alain Casanova,Away,0
3047821,273,3,11,Julien Stéphan,1420,3,12,Stéphane Moulin,Away,0
3047873,667,1,11,Thierry Laurey,2969,2,19,Antoine Kombouaré,Away,0
3047888,273,2,10,Julien Stéphan,667,0,12,Thierry Laurey,Away,1
3047889,244,5,6,Rudi Garcia,415,2,15,Alain Casanova,Away,1
3047893,415,1,16,Alain Casanova,2969,2,18,Antoine Kombouaré,Away,0
3048412,35,2,,Markus Kauczinski,108,3,,Rüdiger Rehm,Away,0
3048434,89,4,,Urs Fischer,113,2,,Mark Zimmermann,Away,1
3048441,15,1,,Heiko Herrlich,30006,0,,Gökhan Gökce,Away,1
3050182,180,1,13,Mark Hughes,29,2,7,Marco Silva,Away,0
3050184,1110,1,20,David Wagner,281,6,1,Pep Guardiola,Away,0
3050204,762,1,18,Rafael Benítez,281,2,4,Pep Guardiola,Away,0
3050207,1003,2,11,Claude Puel,989,4,5,Eddie Howe,Away,0
3050223,1110,1,19,David Wagner,1003,3,9,Claude Puel,Away,0
3050228,873,1,13,Roy Hodgson,989,2,7,Eddie Howe,Away,0
3050230,31,1,2,Jürgen Klopp,631,1,3,Maurizio Sarri,Away,0
3050248,180,0,16,Mark Hughes,989,0,6,Eddie Howe,Away,0
3050262,603,1,17,Neil Warnock,31,4,2,Jürgen Klopp,Away,0
3050265,281,1,1,Pep Guardiola,148,0,5,Mauricio Pochettino,Away,1
3050273,180,1,16,Mark Hughes,281,6,1,Pep Guardiola,Away,0
3050276,148,3,4,Mauricio Pochettino,543,2,11,Nuno Espírito Santo,Away,1
3050300,1132,0,19,Sean Dyche,873,2,14,Roy Hodgson,Away,0
3050504,985,1,6,Ole Gunnar Solskjaer,543,2,7,Nuno Espírito Santo,Away,0
3050515,281,3,1,Pep Guardiola,873,1,13,Roy Hodgson,Away,1
3050519,379,1,11,Manuel Pellegrini,985,2,6,Ole Gunnar Solskjaer,Away,0
3050521,1110,0,20,Jan Siewert,148,4,3,Mauricio Pochettino,Away,0
3050523,873,3,12,Roy Hodgson,11,2,5,Unai Emery,Away,1
3050526,1132,2,15,Sean Dyche,631,2,4,Maurizio Sarri,Away,0
3050527,985,0,6,Ole Gunnar Solskjaer,29,4,9,Marco Silva,Away,0
3050556,985,1,6,Ole Gunnar Solskjaer,1110,1,20,Jan Siewert,Away,0
3052146,1268,4,6,Alfons Groenendijk,798,2,13,Adrie Poldervaart,Away,1
3052149,1090,2,4,John van den Brom,1304,3,5,Frank Wormuth,Away,0
3052465,3336,1,,José Mota,720,3,,Sérgio Conceição,Away,0
3052466,253,0,,Kakhaber Chkhetiani,2481,3,,Goran Sablic,Away,0
3052468,8047,0,,Vladimir Cheburin,2784,1,,Bruno Baltazar,Away,0
3052469,4772,0,,Ilija Stolica,10625,0,,Qurban Qurbanov,Away,0
3052470,853,1,,Dino Toppmöller,11107,2,,Marko Nikolic,Away,0
3055071,1283,2,9,Dick Lukkien,200,1,14,Marinus Dijkhuizen,Away,1
3055479,9023,10,,,29383,0,,,Away,1
3055711,920,2,,Kenny Shiels,1180,1,,Sergey Gurenko,Away,1
3055715,32129,1,,Marko Micovic,8956,2,,Yuriy Maksymov,Away,0
3055733,428,1,,Marcin Brosz,21508,1,,Vlad Goian,Away,0
3058432,39,1,8,Sandro Schwarz,4,1,13,Michael Köllner,Away,0
3058440,44,2,5,Pál Dárdai,82,2,3,Bruno Labbadia,Away,0
3058447,18,2,6,Dieter Hecking,44,4,2,Pál Dárdai,Away,0
3058469,18,3,3,Dieter Hecking,27,0,6,Niko Kovac,Away,1
3058471,167,3,10,Manuel Baum,16,4,1,Lucien Favre,Away,0
3058481,38,1,18,Friedhelm Funkel,24,7,7,Adi Hütter,Away,0
3058496,60,1,10,Christian Streich,27,1,3,Niko Kovac,Away,0
3058500,38,0,18,Friedhelm Funkel,18,3,2,Dieter Hecking,Away,0
3058513,79,2,18,Markus Weinzierl,4,0,15,Michael Köllner,Away,1
3058527,82,2,8,Bruno Labbadia,24,1,5,Adi Hütter,Away,1
3058553,167,2,13,Manuel Baum,44,2,8,Pál Dárdai,Away,0
3058558,16,1,1,Lucien Favre,38,2,15,Friedhelm Funkel,Away,0
3058564,27,3,2,Niko Kovac,24,0,6,Adi Hütter,Away,1
3058637,86,1,10,Florian Kohfeldt,82,1,7,Bruno Labbadia,Away,0
3058700,86,1,9,Florian Kohfeldt,38,4,10,Friedhelm Funkel,Away,0
3058705,533,2,8,Julian Nagelsmann,18,2,6,Dieter Hecking,Away,0
3058708,38,1,10,Friedhelm Funkel,60,1,13,Christian Streich,Away,0
3058710,4,0,17,Boris Schommers,82,2,7,Bruno Labbadia,Away,0
3058714,27,0,1,Niko Kovac,23826,0,3,Ralf Rangnick,Away,0
3058722,16,2,2,Lucien Favre,18,0,5,Dieter Hecking,Away,1
3058725,4,1,18,Boris Schommers,60,5,13,Christian Streich,Away,0
3059298,58,4,3,Hein Vanhaezebrouck,601,1,15,Glen De Boeck,Away,1
3059311,475,1,11,Marc Brys,1184,1,3,Philippe Clement,Away,0
3059805,2410,0,11,Viktor Goncharenko,2696,0,8,Andrey Tikhonov,Away,0
3059809,16704,1,12,Murad Musaev,2698,2,2,Kurban Berdyev,Away,0
3061060,1283,1,14,Dick Lukkien,1304,2,4,Frank Wormuth,Away,0
3063568,443,1,3,Adolfo Sormani,206,1,4,Alexander Zorniger,Away,0
3063579,865,3,4,Jess Thorup,443,1,8,Adolfo Sormani,Away,1
3063580,5818,2,14,Allan Kuhn,2414,2,9,Bo Henriksen,Away,0
3063641,206,3,6,Alexander Zorniger,1053,1,3,Morten Wieghorst,Away,1
3063675,2414,1,6,Bo Henriksen,443,3,12,Morten Bisgaard,Away,0
3063691,443,1,13,Morten Bisgaard,678,2,11,David Nielsen,Away,0
3063701,5724,1,8,Thomas Thomasberg,19657,0,12,Jens Berthel Askou,Away,1
3063736,206,1,4,Alexander Zorniger,3426,2,3,John Lammers,Away,0
3063760,5724,0,9,Thomas Thomasberg,5817,3,11,Glen Riddersholm,Away,0
3069364,19771,1,12,Safet Susic,114,2,8,Senol Günes,Away,0
3069372,3325,0,18,Daniel Ramos,720,5,1,Sérgio Conceição,Away,0
3069381,1075,3,5,Abel Ferreira,2423,3,13,João Henriques,Away,0
3069390,2420,3,11,Luís Castro,720,2,5,Sérgio Conceição,Away,1
3069457,1301,0,12,Cláudio Braga,979,1,10,Ivo Vieira,Away,0
3069472,979,3,7,Ivo Vieira,294,1,5,Rui Vitória,Away,1
3069506,1301,1,13,Petit,3349,1,15,Nuno Manta Santos,Away,0
3069525,7378,1,9,António Folha,3349,0,17,Nuno Manta Santos,Away,1
3069531,2420,0,5,Luís Castro,982,1,10,Costinha,Away,0
3069538,2423,2,9,João Henriques,3349,2,16,Nuno Manta Santos,Away,0
3069542,3336,0,17,José Mota,979,1,5,Ivo Vieira,Away,0
3069581,3349,0,18,Nuno Manta Santos,2503,2,15,Lito Vidigal,Away,0
3069584,720,1,1,Sérgio Conceição,979,1,5,Ivo Vieira,Away,0
3069602,979,3,5,Ivo Vieira,3349,1,18,Filipe Martins,Away,1
3069614,2503,0,11,Lito Vidigal,3336,2,13,Augusto Inácio,Away,0
3069617,7378,1,10,António Folha,336,3,4,Marcel Keizer,Away,0
3069764,20,0,17,Samet Aybaba,2381,2,12,Tamer Tuna,Away,0
3069767,19771,1,16,Cihat Arslan,11282,2,5,Mesut Bakkal,Away,0
3069771,11282,0,8,Mesut Bakkal,39722,1,18,Mehmet Özdilek,Away,0
3069777,126,2,16,Okan Buruk,3205,2,13,Ertugrul Saglam,Away,0
3069786,589,1,4,Bülent Korkmaz,11282,0,11,Mesut Bakkal,Away,1
3069789,11282,0,13,Mesut Bakkal,20,2,11,Samet Aybaba,Away,0
3069792,10484,1,3,Mustafa Denizli,39722,1,18,Mehmet Özdilek,Away,0
3069795,6890,1,1,Abdullah Avci,2293,0,10,Riza Calimbay,Away,1
3069822,2293,1,10,Aykut Kocaman,141,1,3,Dr. Levent Sahin,Away,0
3069829,141,0,4,Ümit Davala,114,1,3,Senol Günes,Away,0
3069841,589,2,2,Bülent Korkmaz,20,0,11,Samet Aybaba,Away,1
3069850,39722,2,16,Mehmet Özdilek,36,2,17,Ersun Yanal,Away,0
3069857,126,1,18,Okan Buruk,449,4,3,Ünal Karaman,Away,0
3069860,868,0,13,Mustafa Kaplan,141,6,3,Fatih Terim,Away,0
3069882,6890,3,1,Abdullah Avci,19771,0,18,Recep Umut,Away,1
3069884,3205,1,14,Hikmet Karaman,19789,1,4,Erol Bulut,Away,0
3069885,141,1,2,Fatih Terim,11282,1,10,Sergen Yalcin,Away,0
3069888,10484,0,9,Mustafa Denizli,868,3,14,Mustafa Kaplan,Away,0
3069919,114,2,3,Senol Günes,3205,2,7,Hikmet Karaman,Away,0
3069937,126,2,11,Okan Buruk,2293,0,6,Aykut Kocaman,Away,1
3069960,3205,1,12,Hikmet Karaman,141,3,2,Fatih Terim,Away,0
3069970,11282,1,6,Sergen Yalcin,3205,1,11,Hikmet Karaman,Away,0
3070959,61825,11,,Igor Kharkivshchenko,26459,10,,Volodymyr Gomenyuk,Away,1
3074777,18303,2,1,Volodymyr Sharan,16239,0,8,Oleksandr Ryabokon,Away,1
3074785,18105,1,7,Gilmar Tadeu,23611,1,6,Roman Sanzhar,Away,0
3075875,338,1,2,Aleksandr Khatskevich,10690,1,4,Yuriy Vernydub,Away,0
3076251,18105,0,8,Yuriy Bakalov,10690,0,5,Yuriy Vernydub,Away,0
3076546,2976,0,,Barak Bakhar,419,5,,Nenad Bjelica,Away,0
3076549,7769,1,,Toni Conceição,496,1,,Uwe Rösler,Away,0
3076555,33741,1,,Bekim Isufi,853,2,,Dino Toppmöller,Away,0
3076731,371,0,,Brendan Rodgers,195,0,,Rini Coolen,Away,0
3076736,10625,0,,Qurban Qurbanov,27116,0,,Armando Cungu,Away,0
3076770,24832,0,,Sigfridur Clementsen,253,3,,Kakhaber Chkhetiani,Away,0
3076869,789,0,,Marijan Pusnik,301,4,,Nicolae Dica,Away,0
3076871,810,1,,Nir Klinger,1185,0,,Ólafur Helgi Kristjánsson,Away,1
3076943,709,0,,Attila Supka,12346,2,,Paolo Amodio,Away,0
3076956,1180,3,,Sergey Gurenko,4529,1,,Peter Hyballa,Away,1
3077260,1268,1,13,Alfons Groenendijk,610,5,2,Erik ten Hag,Away,0
3077279,642,0,18,Henk de Jong,610,8,2,Erik ten Hag,Away,0
3077281,385,2,10,René Eijer,234,0,3,Giovanni van Bronckhorst,Away,1
3079394,150,1,8,Quique Setién,12321,0,11,Eusebio,Away,1
3079435,1533,0,15,José Luis Mendilibar,940,4,11,Antonio Mohamed,Away,0
3079467,1108,0,4,Abelardo,1244,1,17,Mauricio Pellegrino,Away,0
3079522,150,1,6,Quique Setién,5358,2,20,Francisco Rodríguez,Away,0
3080220,465,1,11,Alan Stubbs,43,4,1,Austin MacPhee,Away,0
3080223,2553,2,7,Steve Clarke,903,3,5,Neil Lennon,Away,0
3080229,987,0,10,Stephen Robinson,370,1,7,Derek McInnes,Away,0
3080248,124,4,5,Steven Gerrard,2999,1,9,Martin Canning,Away,1
3080278,511,2,12,Jim McIntyre,903,2,7,Neil Lennon,Away,0
3080290,465,2,11,Oran Kearney,903,2,8,Neil Lennon,Away,0
3080314,1241,0,7,Gary Holt,511,0,12,Jim McIntyre,Away,0
3080372,2553,1,4,Steve Clarke,465,0,12,Oran Kearney,Away,1
3080377,2553,1,4,Steve Clarke,124,1,2,Steven Gerrard,Away,0
3080762,1244,1,15,Mauricio Pellegrino,131,3,1,Ernesto Valverde,Away,0
3080771,13,3,2,Diego Simeone,5358,0,20,Francisco Rodríguez,Away,1
3080778,940,1,18,Miguel Cardoso,366,2,13,Sergio,Away,0
3080780,5358,0,20,Francisco Rodríguez,681,0,9,Imanol Alguacil,Away,0
3080782,1049,2,8,Marcelino,131,2,1,Ernesto Valverde,Away,0
3080800,1533,2,10,José Luis Mendilibar,368,2,4,Pablo Machín,Away,0
3080811,368,0,4,Pablo Machín,1050,3,18,Javier Calleja,Away,0
3080877,13,0,2,Diego Simeone,131,2,1,Ernesto Valverde,Away,0
3080909,430,1,11,Stefano Pioli,1038,1,12,Marco Giampaolo,Away,0
3080986,410,1,14,Julio Velázquez,1025,2,15,Filippo Inzaghi,Away,0
3080989,252,2,8,Davide Ballardini,8970,1,19,Moreno Longo,Away,1
3080991,6195,1,2,Carlo Ancelotti,506,3,1,Massimiliano Allegri,Away,0
3081033,1025,0,16,Filippo Inzaghi,1390,2,13,Rolando Maran,Away,0
3081046,5,0,6,Gennaro Gattuso,46,1,3,Luciano Spalletti,Away,0
3081057,1038,2,7,Marco Giampaolo,5,3,4,Gennaro Gattuso,Away,0
3081082,1049,2,6,Marcelino,13,3,2,Diego Simeone,Away,0
3081083,418,0,3,Zinédine Zidane,3709,0,4,Pepe Bordalás,Away,0
3081106,621,0,7,Gaizka Garitano,366,1,17,Sergio,Away,0
3081115,3368,2,15,Paco López,12321,1,18,Eusebio,Away,1
3081116,366,2,16,Sergio,367,1,19,Paco Jémez,Away,1
3081118,1533,0,12,José Luis Mendilibar,1050,1,14,Javier Calleja,Away,0
3081135,1390,1,14,Rolando Maran,506,3,1,Massimiliano Allegri,Away,0
3081140,5,1,4,Gennaro Gattuso,410,0,17,Julio Velázquez,Away,1
3081171,252,1,14,Ivan Juric,416,2,6,Walter Mazzarri,Away,0
3081174,2722,1,16,Leonardo Semplici,252,1,14,Cesare Prandelli,Away,0
3081178,8970,0,19,Moreno Longo,6195,4,2,Carlo Ancelotti,Away,0
3081183,5,0,4,Gennaro Gattuso,1025,0,18,Filippo Inzaghi,Away,0
3081212,8970,0,19,Marco Baroni,862,1,20,Domenico Di Carlo,Away,0
3081238,6195,0,2,Carlo Ancelotti,5,0,4,Gennaro Gattuso,Away,0
3081239,12,3,5,Eusebio Di Francesco,800,3,7,Gian Piero Gasperini,Away,0
3081262,1025,1,18,Siniša Mihajlović,12,2,5,Eusebio Di Francesco,Away,0
3081265,8970,0,19,Marco Baroni,506,3,1,Massimiliano Allegri,Away,0
3081268,130,1,12,Roberto D'Aversa,1390,2,14,Rolando Maran,Away,0
3081280,2722,1,15,Leonardo Semplici,6574,1,11,Roberto De Zerbi,Away,0
3081283,862,0,20,Domenico Di Carlo,416,3,7,Walter Mazzarri,Away,0
3081284,430,1,10,Stefano Pioli,800,3,8,Gian Piero Gasperini,Away,0
3081287,506,2,1,Massimiliano Allegri,6195,1,2,Carlo Ancelotti,Away,1
3081289,12,0,6,Eusebio Di Francesco,398,3,5,Simone Inzaghi,Away,0
3081305,8970,1,19,Marco Baroni,749,2,16,Aurelio Andreazzoli,Away,0
3081318,6195,4,2,Carlo Ancelotti,12,1,7,Claudio Ranieri,Away,1
3081326,506,2,1,Massimiliano Allegri,1390,0,13,Rolando Maran,Away,1
3081340,2722,1,16,Leonardo Semplici,1390,2,12,Rolando Maran,Away,0
3081341,416,0,8,Walter Mazzarri,130,0,13,Roberto D'Aversa,Away,0
3081345,252,0,15,Cesare Prandelli,1038,2,9,Marco Giampaolo,Away,0
3081352,800,2,5,Gian Piero Gasperini,6195,1,2,Carlo Ancelotti,Away,1
3081360,2722,4,13,Leonardo Semplici,749,2,18,Aurelio Andreazzoli,Away,1
3081363,749,1,18,Aurelio Andreazzoli,1025,3,14,Siniša Mihajlović,Away,0
3081375,430,0,13,Vincenzo Montella,749,1,18,Aurelio Andreazzoli,Away,0
3081376,8970,2,19,Marco Baroni,6574,2,10,Roberto De Zerbi,Away,0
3081378,12,1,6,Claudio Ranieri,252,1,16,Cesare Prandelli,Away,0
3081379,1038,3,9,Marco Giampaolo,130,3,14,Roberto D'Aversa,Away,0
3082145,18303,3,3,Volodymyr Sharan,9007,0,12,Vyacheslav Groznyi,Away,1
3082146,6993,0,7,Oleksandr Babych,338,4,2,Aleksandr Khatskevich,Away,0
3082148,23611,1,10,Vyacheslav Shevchuk,18105,1,8,Yuriy Bakalov,Away,0
3083053,3729,0,12,Oleg Kononov,964,1,1,Sergey Semak,Away,0
3083972,6993,2,5,Oleksandr Babych,18105,2,8,Yuriy Bakalov,Away,0
3084071,12697,4,,Mikel Azparren,16196,3,,Xavier Calm,Away,1
3084110,498,1,15,Peter Maes,157,2,6,Yves Vanderhaeghe,Away,0
3084114,28643,0,15,Yannick Ferrera,498,1,14,Peter Maes,Away,0
3086938,10625,1,,Qurban Qurbanov,713,1,,Aleksey Baga,Away,0
3087292,31614,1,,Paulo Autuori,6808,1,,Blaz Sliskovic,Away,0
3087295,7769,2,,Toni Conceição,37914,0,,Varuzhan Sukiasyan,Away,1
3087341,124,0,,Steven Gerrard,790,0,,Darko Milanic,Away,0
3087347,2481,1,,Goran Sablic,1033,2,,Ólafur Jóhannesson,Away,0
3087353,114,1,,Senol Günes,413,2,,Oliver Glasner,Away,0
3088891,3714,0,16,Dmitriy Alenichev,1083,4,4,Valeriy Karpin,Away,0
3088900,2696,0,15,Andrey Tikhonov,3714,1,13,Dmitriy Alenichev,Away,0
3089719,5287,1,,Khazret Dyshekov,12048,0,,Soferbiy Eshugov,Away,1
3089874,43502,4,,Igor Osinjkin,39200,5,,Sergey Osadchuk,Away,0
3089876,3719,3,,Igor Shalimov,11125,2,,Denis Boyarintsev,Away,1
3092949,159,2,,Vladan Milojevic,409,2,,Marco Rose,Away,0
3092959,610,0,,Erik ten Hag,338,0,,Aleksandr Khatskevich,Away,0
3093510,10217,1,,Geir Bakke,119,2,,Vladimir Ivic,Away,0
3093512,157,0,,Yves Vanderhaeghe,40,2,,Eric Bedouet,Away,0
3093541,365,2,,Radoslav Latal,4772,0,,Aleksandar Linta,Away,1
3093845,4297,1,,Fernando Valente,3325,3,,Tiago Fernandes,Away,0
3094379,43857,3,,Eric Heerings,11312,0,,Gert Jan Karsten,Away,1
3096313,964,4,,Sergey Semak,6432,0,,Vitaliy Panov,Away,1
3097388,383,4,,Mark van Bommel,3410,0,,Dogan Corneille,Away,1
3097984,31,0,,Jürgen Klopp,6195,1,,Carlo Ancelotti,Away,0
3097993,452,0,,Gerardo Seoane,506,3,,Massimiliano Allegri,Away,0
3098011,16,0,,Lucien Favre,13,2,,Diego Simeone,Away,0
3098014,131,1,,Ernesto Valverde,46,1,,Luciano Spalletti,Away,0
3098017,141,0,,Fatih Terim,33,2,,Domenico Tedesco,Away,0
3098045,148,1,,Mauricio Pochettino,131,1,,Ernesto Valverde,Away,0
3098055,2410,3,,Viktor Goncharenko,418,0,,Santiago Solari,Away,1
3098549,55686,0,,Oleksandr Goryainov,33141,1,,Vasyl Malyk,Away,0
3098552,9007,2,,,33179,3,,,Away,0
3098643,9023,1,,Bo Thomsen,40804,0,,Jan Knudsen,Away,1
3098651,23297,3,,Morten Karlsen,947,1,,Danny Jung,Away,1
3098731,631,1,,Maurizio Sarri,713,0,,Aleksey Baga,Away,1
3098754,2156,0,,Andoni Iraola,31614,0,,Antoni Zdravkov,Away,0
3098786,3057,0,,Michel Preud'homme,19771,0,,Cihat Arslan,Away,0
3098788,1322,1,,Petr Rada,338,0,,Aleksandr Khatskevich,Away,1
3098795,40,1,,Eric Bedouet,190,0,,Stale Solbakken,Away,1
3099218,601,0,12,Glen De Boeck,29228,1,16,Bernd Storck,Away,0
3099225,1096,0,4,Wim De Decker,475,2,7,Marc Brys,Away,0
3099234,475,0,7,Marc Brys,58,0,3,Hein Vanhaezebrouck,Away,0
3100171,28095,0,15,Sergey Tomarov,1083,0,3,Valeriy Karpin,Away,0
3100207,6676,1,14,Savvas Pantelidis,683,2,1,Pedro Martins,Away,0
3104605,2671,0,10,Giannis Petrakis,3060,1,2,Damir Canadi,Away,0
3105226,5219,1,,Dimitrios Spanos,33438,0,,Georgios Lyronis,Away,1
3108467,441,1,,Alberto Monteagudo,6676,2,,Savvas Pantelidis,Away,0
3111520,2696,1,13,Miodrag Bozovic,11127,1,12,Dmitriy Parfenov,Away,0
3111523,3729,3,10,Oleg Kononov,232,2,7,Massimo Carrera,Away,1
3112797,499,2,,Leonid Slutski,1304,0,,Frank Wormuth,Away,1
3112809,235,3,,Fred Grim,383,2,,Mark van Bommel,Away,1
3113771,653,1,13,Nikolaos Papadopoulos,2672,2,12,Giuseppe Sannino,Away,0
3113772,3060,2,2,Damir Canadi,2441,0,5,Marinos Ouzounidis,Away,1
3113774,6676,0,15,Savvas Pantelidis,3999,0,9,Makis Chavos,Away,0
3114084,23611,1,10,Vyacheslav Shevchuk,18303,1,3,Volodymyr Sharan,Away,0
3114089,6993,1,6,Oleksandr Babych,2477,1,9,Fabri,Away,0
3117068,29228,2,14,Bernd Storck,28643,1,15,Adnan Custovic,Away,1
3117073,157,2,8,Jess Thorup,498,2,15,Trond Sollied,Away,0
3117085,3057,1,8,Michel Preud'homme,475,1,5,Marc Brys,Away,0
3117177,520,1,9,Laurent Guyot,157,4,7,Jess Thorup,Away,0
3117178,58,1,6,Karim Belhocine,29228,3,15,Bernd Storck,Away,0
3119691,22563,3,,Mark Jones,1074,3,,Micky Mellon,Away,0
3119696,990,2,,Mark Robins,899,3,,Dean Keates,Away,0
3119697,3456,1,,Steve Watson,1088,2,,Keith Hill,Away,0
3121657,1083,2,,Valeriy Karpin,16704,2,,Murad Musaev,Away,0
3122171,964,2,1,Sergey Semak,3729,4,10,Igor Cherevchenko,Away,0
3122485,82,0,,Bruno Labbadia,23826,1,,Ralf Rangnick,Away,0
3124542,3060,1,3,Damir Canadi,441,1,16,Babis Tennes,Away,0
3124544,6676,2,11,Georgios Paraschos,2672,0,15,Giuseppe Sannino,Away,1
3126554,1031,1,,Nathan Jones,2413,0,,Ryan Lowe,Away,1
3126566,988,2,,Karl Robinson,2262,1,,Derek Adams,Away,1
3127388,128,0,7,Milan Rastavac,441,1,16,Babis Tennes,Away,0
3128660,3026,1,,Jonatan Johansson,3024,2,,Darren Young,Away,0
3132933,430,2,,Stefano Pioli,416,0,,Walter Mazzarri,Away,1
3136570,209,4,,Marcelo Gallardo,2241,0,,Go Oiwa,Away,1
3136611,3884,3,,Wally Downes,11177,2,,Joey Barton,Away,1
3136616,1034,0,,Michael Jolley,873,1,,Roy Hodgson,Away,0
3139980,2861,1,14,Gert Verheyen,172,1,8,Felice Mazzù,Away,0
3141054,234,1,3,Giovanni van Bronckhorst,1269,3,14,Jaap Stam,Away,0
3141074,132,0,18,Mitchell van der Gaag,642,3,17,Henk de Jong,Away,0
3141077,200,3,6,Dick Advocaat,1269,4,10,Jaap Stam,Away,0
3141098,403,1,10,Adrie Koster,1426,2,7,Maurice Steijn,Away,0
3141131,499,2,5,Leonid Slutski,1304,3,7,Frank Wormuth,Away,0
3141134,642,3,16,Henk de Jong,306,0,10,Jan Olde Riekerink,Away,1
3141135,1283,1,17,Dick Lukkien,385,3,13,René Eijer,Away,0
3141138,642,2,17,Henk de Jong,403,3,11,Adrie Koster,Away,0
3141149,1268,0,14,Alfons Groenendijk,202,1,8,Danny Buijs,Away,0
3141155,234,2,4,Giovanni van Bronckhorst,200,3,5,Dick Advocaat,Away,0
3141169,132,0,18,Ruud Brood,1304,1,6,Frank Wormuth,Away,0
3141178,1426,1,13,Maurice Steijn,385,1,14,René Eijer,Away,0
3143615,1035,1,,Steve Agnew,1031,0,,Mick Harford,Away,1
3143617,22,7,,Frank Lampard,180,5,,Ralph Hasenhüttl,Away,1
3146238,6676,0,11,Georgios Paraschos,2441,3,3,Marinos Ouzounidis,Away,0
3151147,605,3,5,Savvas Pantelidis,6676,0,10,Georgios Paraschos,Away,1
3151166,6676,1,,Georgios Paraschos,5220,0,,Nikodimos Papavasiliou,Away,1
3153209,3729,0,10,Igor Cherevchenko,1083,0,8,Valeriy Karpin,Away,0
3153484,169,1,10,Apostolos Mantzios,605,1,5,Savvas Pantelidis,Away,0
3157128,3999,1,8,Makis Chavos,2672,1,14,Nikolaos Karageorgiou,Away,0
3157129,1091,2,1,Razvan Lucescu,265,0,9,Georgios Donis,Away,1
3158832,86,2,,Florian Kohfeldt,33,0,,Huub Stevens,Away,1
3159141,2672,0,14,Nikolaos Karageorgiou,4603,2,10,Gianluca Festa,Away,0
3159944,169,2,7,Apostolos Mantzios,2672,1,15,Nikolaos Karageorgiou,Away,1
3159953,2672,0,15,Nikolaos Karageorgiou,1091,5,1,Razvan Lucescu,Away,0
3160728,24,1,,Adi Hütter,46,0,,Luciano Spalletti,Away,1
3160733,16704,1,,Murad Musaev,1049,2,,Marcelino,Away,0
3160736,368,3,,Pablo Machín,62,4,,Jindrich Trpisovsky,Away,0
3166275,6676,0,,Georgios Paraschos,1091,2,,Razvan Lucescu,Away,0
3171675,2696,0,12,Miodrag Bozovic,16704,1,2,Murad Musaev,Away,0
3174991,2696,2,13,Miodrag Bozovic,964,4,1,Sergey Semak,Away,0
3180405,28095,1,14,Vadim Evseev,2696,1,13,Miodrag Bozovic,Away,0
3180699,2698,0,10,Kurban Berdyev,932,4,2,Yuri Semin,Away,0
3183701,964,0,1,Sergey Semak,1083,1,7,Valeriy Karpin,Away,0
3184382,11,1,,Unai Emery,631,4,,Maurizio Sarri,Away,0
3194949,2698,1,9,Roman Sharonov,932,1,7,Yuri Semin,Away,0
3194952,2410,0,16,Viktor Goncharenko,2696,2,1,Miodrag Bozovic,Away,0
3194955,14589,1,14,Vladimir Fedotov,2410,2,11,Viktor Goncharenko,Away,0
3194959,3729,3,3,Igor Cherevchenko,2696,2,8,Miodrag Bozovic,Away,1
3195497,3426,0,11,John Lammers,865,1,6,Kenneth Andersen,Away,0
3195548,44,5,,Ante Covic,5646,1,,Markus Mattes,Away,1
3195550,23826,3,,Julian Nagelsmann,81,2,,Daniel Thioune,Away,1
3199416,2969,1,20,Stéphane Jobard,417,2,3,Patrick Vieira,Away,0
3199419,273,0,9,Julien Stéphan,995,1,4,Christian Gourcuff,Away,0
3199434,273,1,8,Julien Stéphan,244,1,5,André Villas-Boas,Away,0
3199448,3911,1,9,Olivier Dall'Oglio,1420,0,5,Stéphane Moulin,Away,1
3199451,583,4,1,Thomas Tuchel,417,1,11,Patrick Vieira,Away,1
3199461,347,0,19,Vincent Hognon,1041,2,13,Rudi Garcia,Away,0
3199464,1160,0,18,Bernard Blaquart,1421,0,4,David Guion,Away,0
